TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	20/03/13
TIME	14:49:33
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  700.0000
LASTX	  300.0000
NPOINTS	     401
FIRSTY	    -0.00661
MAXY	     0.18498
MINY	    -0.00676
XYDATA

Photometric mode	Abs
Measurement range	700 - 300 nm
Data interval	1 nm
Bandwidth	1.0 nm
Response	0.06 sec
Scan speed	2000 nm/min
Change source at	330 nm
Light source	D2/WI
Filter exchange	Step
Correction	Baseline

